"region","value","period","indID","source","is_number","dsID"
"SSD","353719","2014-05-06","CHD.O.PRO.29.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","475768","2014-05-28","CHD.O.PRO.29.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","410321","2014-07-21 11:18:30","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","365150","2014-05-29 13:31:55","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","389531","2014-06-25 07:42:07","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","405629","2014-07-17 16:26:44","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","401196","2014-07-14 09:47:39","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","385172","2014-06-18 11:58:30","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","401739","2014-07-04 10:25:34","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","400417","2014-07-09 18:01:20","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","389264","2014-06-22 09:11:48","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","379148","2014-06-12 15:23:37","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","397766","2014-07-04 10:25:34","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","399701","2014-07-07 16:07:22","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","385800","2014-06-16 14:51:54","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","366420","2014-05-30 10:22:06","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","378016","2014-06-06 13:17:46","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","386069","2014-06-19 15:26:28","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","367260","2014-06-04 17:08:58","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","400676","2014-06-27 11:57:50","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","387839","2014-06-20 14:50:11","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","382760","2014-06-12 15:23:37","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","367676","2014-06-05 15:22:03","CHD.O.PRO.25.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","129293","2014-07-18 13:27:19","CHD.O.PRO.26.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","126486","2014-06-25 16:18:06","CHD.O.PRO.26.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","111058","2014-05-21 15:04:23","CHD.O.PRO.26.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","539614","2014-07-21 11:18:30","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","490206","2014-06-12 15:23:37","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","532115","2014-07-17 16:26:44","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","500322","2014-06-22 09:11:48","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","478318","2014-06-04 17:08:58","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","496230","2014-06-18 11:58:30","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","489074","2014-06-06 13:17:46","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","527682","2014-07-14 09:47:39","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","497127","2014-06-19 15:26:28","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","526903","2014-07-09 18:01:20","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","526187","2014-07-07 16:07:22","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","524252","2014-07-04 10:25:34","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","528225","2014-07-04 10:25:34","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","527162","2014-06-27 11:57:50","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","476208","2014-05-29 13:31:55","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","516017","2014-06-25 16:18:06","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","515750","2014-06-25 16:18:06","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","478734","2014-06-05 15:22:03","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","498897","2014-06-20 14:50:11","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","493818","2014-06-12 15:23:37","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","496858","2014-06-16 14:51:54","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","477478","2014-05-30 10:22:06","CHD.O.PRO.27.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","383253","2014-07-13 19:10:30","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","383437","2014-07-06 17:13:31","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","376448","2014-06-27 13:41:36","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","346521","2014-06-15 18:41:01","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","345857","2014-06-15 18:41:01","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","345889","2014-06-09 13:18:17","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","347386","2014-06-09 13:18:17","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","346909","2014-05-26 20:32:37","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","346909","2014-05-26","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","346909","2014-05-26","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","145287","2013-12-04","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","155519","2013-12-16","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","226505","2013-12-18","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","227492","2013-12-31","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","239937","2014-02-06","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","240419","2014-02-09","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","241878","2014-02-19","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","247381","2014-02-28","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","294248","2014-03-19","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","297725","2014-03-22","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","299091","2014-03-25","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","301758","2014-03-31","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","301965","2014-04-01","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","324827","2014-04-05","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","326700","2014-04-11","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","330878","2014-04-17","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","330926","2014-04-18","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","330947","2014-04-23","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","336753","2014-04-14","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","337031","2014-04-15","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","337345","2014-04-25","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","340763","2014-05-11","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","340904","2014-05-15","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","340954","2014-05-18","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","342229","2014-04-29","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","342344","2014-04-30","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","342535","2014-05-08","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","342638","2014-04-28","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","346698","2014-05-25","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","92221","2013-02-28","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"CAR","97370","2013-11-30","CHD.O.PRO.22.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","241675","2014-07-20 12:10:15","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","241416","2014-07-13 13:18:59","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","240001","2014-06-15 08:30:09","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","241022","2014-07-07 21:55:36","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","239747","2014-06-09 07:57:39","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","240736","2014-06-30 11:01:04","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","240133","2014-06-22 08:29:05","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","239293","2014-05-31 09:58:23","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SSD","238261","2014-05-19 09:54:04","CHD.O.PRO.28.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","37727","2014-06-30 22:48:17","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","42111","2014-05-31 00:19:09","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","42026","2014-04-30","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","42026","2014-04-30","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","42026","2014-04-30 03:56:46","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","0","2011-12-31","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","43613","2014-03-31","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","46267","2014-02-28","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","51419","2012-07-31","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","51525","2014-01-31","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","51778","2012-06-30","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","52524","2012-05-31","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","52786","2014-01-01","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","54618","2013-12-01","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","57436","2012-08-31","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","57724","2013-11-01","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","58276","2013-08-02","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","58331","2013-10-01","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","58484","2013-07-01","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","58710","2013-09-02","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","58965","2012-09-30","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","59642","2013-06-05","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","59822","2012-11-09","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","60385","2013-05-07","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","60432","2013-01-16","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","60752","2013-02-03","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","61153","2013-04-03","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","61171","2012-12-04","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","61587","2012-04-30","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","61703","2013-04-01","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"LBR","64620","2012-03-31","CHD.O.PRO.24.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","957364","2014-07-10 14:54:03","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","956734","2014-07-10 14:54:03","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","956732","2014-07-10 14:54:03","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","955750","2014-07-07 12:02:37","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","954095","2014-06-30 12:34:28","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","954089","2014-06-26 16:52:53","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","956280","2014-06-23 17:01:26","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","955409","2014-06-05 18:15:05","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","952930","2014-06-05 18:15:05","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","952237","2014-06-05 18:15:05","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","952531","2014-05-31 13:43:16","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SOM","949735","2014-05-17 10:42:33","CHD.O.PRO.23.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2884130","2014-07-21 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2319063","2014-01-07","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1423036","2013-05-31","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2083652","2013-10-17","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","111847","2012-07-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2884651","2014-07-20 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2299705","2013-12-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1323866","2013-05-18","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2875299","2014-07-15 15:51:04","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2789300","2014-06-11 17:58:51","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1499819","2013-06-19","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2109535","2013-10-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1775992","2013-08-22","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2304870","2014-01-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1569179","2013-07-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","246131","2012-09-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2884374","2014-07-17 15:24:57","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","231575","2012-09-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2435767","2014-02-07","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","122541","2012-07-22","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1071822","2013-04-07","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1597562","2013-07-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1723923","2013-08-08","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2540148","2014-03-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1606134","2013-07-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1464755","2013-06-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","126657","2012-07-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2816741","2014-06-19 12:35:31","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1787366","2013-08-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1741896","2013-08-18","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1234689","2013-05-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","379626","2012-11-19","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2520267","2014-03-13","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1213869","2013-04-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1728870","2013-08-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2416113","2014-02-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2070846","2013-10-10","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2875526","2014-07-17 15:24:57","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1274485","2013-05-08","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1555426","2013-06-28","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","212882","2012-09-10","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2269094","2013-12-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2771190","2014-06-05 15:54:27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2875497","2014-07-16 16:19:36","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1490186","2013-06-17","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1665743","2013-07-23","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2767354","2014-06-04 18:52:49","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1885818","2013-09-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2046232","2013-10-06","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2246171","2013-12-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1205757","2013-04-23","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2346697","2014-01-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2205419","2013-11-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
